,age,workclass,fnlwgt,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,y_predict,education-num,age-times-hours
45116,29,4,10053,0,4,0,1,1,0,0,59,0,9,1082
45117,2,4,24399,1,3,2,4,1,0,0,24,0,8,255
45118,39,4,13052,0,6,0,4,1,0,0,39,0,5,928
45119,38,6,6313,0,3,0,4,1,0,0,59,0,8,1199
45120,12,4,1874,1,3,1,4,1,0,0,49,0,8,657
45121,4,4,271,1,9,1,4,0,0,0,24,0,8,279
45122,21,4,6001,2,3,1,4,1,0,0,39,0,8,683
45123,35,4,4565,1,6,1,4,1,0,0,49,0,2,1038
45124,5,4,18605,1,8,3,4,0,0,0,39,0,8,430
45125,3,4,19420,0,1,0,4,1,0,0,59,0,8,562
45126,14,4,22527,1,3,3,2,1,0,0,49,0,8,691
45127,22,4,576,0,3,0,4,1,0,0,39,0,8,695
45128,38,4,22716,2,13,1,4,0,0,0,39,0,9,915
45129,18,4,23371,2,12,4,4,1,0,0,39,0,11,638
45130,50,0,1296,0,0,5,4,0,0,0,4,0,8,184
45131,28,4,15620,0,3,0,4,1,95,0,54,1,12,1001
45132,44,4,9877,0,4,0,4,1,0,0,59,1,13,1259
45133,1,4,14901,1,6,3,4,1,0,0,29,0,8,285
45134,34,7,18123,3,1,1,4,1,0,0,39,0,12,863
45135,20,6,5842,0,7,0,4,1,0,0,39,0,8,669
45136,4,0,12403,1,0,3,4,0,0,0,24,0,9,279
45137,15,4,4012,1,8,3,4,0,0,0,37,0,9,569
45138,31,4,10058,2,3,4,2,1,0,0,44,0,8,902
45139,45,4,7616,0,14,0,4,1,0,0,52,0,3,1196
45140,4,0,24187,1,0,3,4,1,0,0,39,0,9,414
45141,11,4,28001,1,14,1,4,1,0,0,44,0,8,586
45142,2,4,23123,1,6,2,4,1,0,28,44,0,5,420
45143,3,4,26565,1,1,3,4,0,0,0,14,0,9,167
45144,24,4,22460,0,5,0,4,1,0,0,39,0,12,722
45145,12,4,21238,1,1,1,2,0,0,0,39,0,12,545
45146,30,4,21989,0,4,0,4,1,112,0,49,1,12,964
45147,26,7,370,0,10,0,4,1,0,0,36,1,12,704
45148,3,4,23040,1,6,2,4,1,0,0,19,0,9,217
45149,12,4,14612,0,4,0,2,1,0,0,54,1,12,705
45150,34,1,16358,3,10,1,2,0,0,0,39,0,12,863
45151,23,4,20599,0,3,0,4,1,0,0,39,1,10,709
45152,9,4,25382,1,14,1,4,1,0,0,39,0,2,495
45153,13,4,17991,1,10,3,4,0,0,0,39,0,12,562
45154,19,4,8167,3,8,1,4,0,0,0,39,0,8,654
45155,51,2,9637,3,11,1,4,1,0,33,19,0,8,623
45156,25,4,6118,1,13,1,4,0,0,0,39,1,9,738
45157,24,4,6495,0,6,0,4,1,0,0,39,0,8,722
45158,26,4,14907,0,4,0,4,1,0,0,44,1,12,828
45159,3,4,12843,1,6,3,4,1,0,0,19,0,9,217
45160,26,4,14509,2,13,3,4,1,0,0,39,0,12,753
45161,36,4,3222,0,12,0,4,1,112,0,59,1,8,1172
45162,28,4,20101,0,10,0,4,1,0,0,39,1,9,782
45163,22,4,3283,1,5,4,4,1,0,0,39,0,8,695
45164,14,2,5265,0,10,0,4,1,0,0,44,0,13,637
45165,6,4,9230,1,12,2,1,1,0,0,24,0,9,299
45166,52,0,5861,2,0,1,4,0,49,0,34,0,8,983
45167,21,7,931,2,1,1,4,0,0,0,39,0,13,683
45168,20,6,21637,0,14,0,4,1,0,0,44,1,8,732
45169,1,4,26919,1,7,2,4,0,0,0,39,0,8,362
45170,24,6,19864,0,4,0,4,1,0,0,44,0,8,797
45171,13,4,5180,0,12,5,4,0,52,0,54,1,12,726
45172,6,0,763,0,0,0,4,1,0,0,19,0,11,246
45173,9,4,21031,1,10,3,4,1,0,0,29,0,12,388
45174,20,4,18028,0,3,0,4,1,0,0,39,0,8,669
45175,8,4,16418,1,13,1,2,0,27,0,49,0,9,583
45176,16,4,27191,0,10,0,4,1,0,0,39,1,9,610
45177,20,4,28305,0,4,0,4,1,112,0,39,1,12,669
45178,14,4,1741,1,13,1,4,1,0,0,39,0,12,579
45179,10,4,17822,0,4,0,4,1,0,0,78,0,9,902
45180,18,4,17452,0,12,0,4,1,0,0,39,1,13,638
45181,11,6,20229,0,1,5,4,0,0,0,29,1,9,414
45182,42,4,22892,1,1,1,4,1,0,0,49,0,8,1124
45183,25,4,429,0,10,0,4,1,0,0,39,0,12,738
45184,33,4,22428,0,14,0,4,1,0,0,39,1,8,849
45185,10,0,431,1,0,1,4,0,0,0,44,0,11,568
45186,15,4,3417,2,7,4,4,0,0,0,39,0,9,595
45187,10,4,6017,2,3,4,2,1,0,0,39,0,8,513
45188,26,4,19338,2,7,2,4,1,0,0,39,0,12,753
45189,29,4,13277,2,10,4,0,1,0,0,39,1,6,796
45190,24,4,14086,0,12,0,4,1,0,0,49,1,9,867
45191,42,2,23719,2,10,4,4,0,101,0,59,1,13,1239
45192,3,4,18595,1,12,3,4,0,0,0,29,0,9,311
45193,40,4,11825,0,4,0,4,1,0,0,39,1,12,943
45194,29,6,2046,0,5,0,4,1,70,0,69,0,8,1181
45195,28,4,4663,0,7,0,2,1,0,0,39,0,3,782
45196,12,2,3725,1,6,4,1,1,0,26,44,0,8,606
45197,6,4,21055,0,6,0,4,1,0,0,39,0,6,445
45198,29,4,21381,1,14,1,4,1,0,26,47,0,8,918
45199,38,0,16650,0,0,0,4,1,0,0,49,1,8,1078
45200,41,4,4528,0,3,0,4,1,0,0,39,1,9,954
45201,21,4,4041,1,4,2,1,0,0,0,39,0,10,683
45202,12,4,7258,1,12,2,4,1,0,0,49,0,9,657
45203,40,0,3957,2,0,3,1,1,0,0,19,0,8,537
45204,9,2,16303,1,10,1,4,0,0,0,39,0,12,495
45205,25,4,24197,0,1,0,1,1,0,0,39,1,12,738
45206,44,4,3644,2,14,4,1,1,0,0,44,1,8,1076
45207,14,4,16320,0,12,0,4,1,112,0,44,1,9,637
45208,26,4,26037,2,7,3,4,1,0,0,39,0,8,753
45209,30,4,7387,0,3,0,4,1,112,0,49,1,12,964
45210,34,7,15747,0,3,0,4,1,0,0,55,1,8,1104
45211,6,4,25754,1,6,1,4,1,0,0,39,0,8,445
45212,7,4,951,1,7,4,4,0,0,0,39,0,8,459
45213,8,4,24970,1,1,1,4,1,0,0,37,0,9,457
45214,5,0,22310,1,0,3,4,1,0,0,39,0,9,430
45215,21,4,2737,0,3,0,4,1,0,0,49,0,10,818
45216,31,4,9960,0,6,5,4,0,0,0,15,1,8,384
45217,16,4,15291,1,3,1,4,1,0,0,29,0,8,473
45218,29,4,22241,0,4,0,4,1,0,0,54,1,13,1015
45219,1,4,23,1,8,2,1,0,0,0,39,0,3,362
45220,35,4,17439,0,3,0,4,1,0,0,39,0,8,878
45221,29,4,15147,0,10,0,4,1,0,47,44,1,12,874
45222,11,4,11901,1,10,1,4,1,0,0,39,0,8,530
45223,20,4,23415,1,8,2,1,1,0,0,29,0,9,526
45224,6,0,3984,1,0,1,4,0,0,0,14,0,9,189
45225,28,2,2242,0,10,0,4,1,0,0,49,1,13,931
45226,0,4,9852,1,12,3,4,0,0,0,15,0,5,150
45227,39,4,23011,0,10,0,4,1,0,0,39,1,13,928
45228,21,5,26669,2,4,4,4,1,0,0,44,0,11,750
45229,64,4,8174,0,14,0,4,1,0,0,9,0,3,400
45230,5,4,5028,1,7,3,4,0,0,0,29,0,9,339
45231,26,7,14078,2,1,4,4,0,0,0,39,0,9,753
45232,14,4,6065,0,1,5,4,0,0,40,39,0,11,579
45233,25,6,25892,0,10,0,4,1,0,50,39,1,12,738
45234,49,0,17846,0,0,0,4,1,0,0,49,0,9,1199
45235,33,4,8474,0,14,0,4,1,0,0,39,1,8,849
45236,14,4,20641,2,6,1,4,1,0,0,39,0,9,579
45237,18,4,5200,2,4,1,4,0,0,0,39,0,9,638
45238,4,0,28107,1,0,3,4,0,0,0,34,0,9,370
45239,19,4,7277,2,8,4,2,0,0,0,34,0,12,586
45240,16,4,3044,0,5,0,4,1,0,0,39,0,3,610
45241,19,4,17185,2,10,4,2,0,0,2,39,0,12,654
45242,20,0,2011,0,0,0,4,1,0,0,54,0,8,862
45243,33,4,14186,1,6,3,4,1,0,0,24,0,8,583
45244,38,4,17402,0,10,0,4,1,0,0,39,1,9,915
45245,12,4,12109,2,7,4,4,0,0,0,39,0,8,545
45246,7,4,10078,1,8,2,2,0,0,0,29,0,9,362
45247,22,1,14486,2,1,1,4,1,0,0,39,1,9,695
45248,17,4,27044,1,12,1,4,1,0,0,39,0,12,623
45249,12,4,8126,2,3,4,4,0,0,0,54,0,3,705
45250,43,4,21273,0,3,0,3,1,0,0,31,1,9,823
45251,16,4,13950,0,4,5,4,0,0,0,49,1,13,726
45252,41,4,18467,1,6,3,4,1,0,0,39,0,4,954
45253,10,4,5788,2,12,1,4,1,0,0,39,0,9,513
45254,29,7,26263,2,11,4,0,0,0,0,39,0,9,796
45255,46,4,23289,2,11,1,4,1,0,0,39,0,8,1014
45256,21,6,12662,2,8,4,4,0,0,0,39,0,9,683
45257,6,4,24254,1,3,3,4,1,0,0,14,0,9,189
45258,12,4,7496,1,10,1,4,0,101,0,39,1,12,545
45259,14,4,5728,0,10,5,4,0,0,0,59,1,14,803
45260,32,5,24155,0,4,0,4,1,0,0,39,1,8,836
45261,28,5,16846,0,10,0,4,1,0,0,59,1,15,1066
45262,25,4,23012,0,14,0,4,1,0,0,39,0,4,738
45263,31,4,20031,0,7,0,4,1,0,0,39,0,8,823
45264,16,4,25437,0,3,0,4,1,0,0,39,0,8,610
45265,7,4,14016,1,1,3,4,1,0,0,39,0,9,459
45266,32,6,4973,0,12,0,4,1,0,0,49,0,9,995
45267,23,4,26361,0,7,0,4,1,40,0,39,0,9,709
45268,40,4,2799,0,10,0,4,1,0,51,44,0,10,1029
45269,33,4,22306,2,1,1,4,0,0,0,39,0,8,849
45270,29,4,2524,0,4,0,4,1,112,0,54,1,12,1015
45271,18,6,4185,0,4,0,4,1,66,0,59,0,9,882
45272,2,4,5142,1,8,3,4,0,0,0,19,0,9,208
45273,1,4,901,1,8,3,4,0,0,0,27,0,5,270
45274,3,4,6698,1,3,1,4,1,0,0,39,0,8,396
45275,25,4,9071,2,14,1,4,1,0,0,39,0,8,738
45276,29,4,5539,0,7,0,1,1,0,0,39,1,8,796
45277,23,1,13618,0,1,5,4,0,0,0,19,1,8,396
45278,37,4,9132,0,4,0,1,1,0,0,44,1,13,987
45279,11,4,2644,0,3,0,4,1,0,0,44,0,8,586
45280,21,4,24295,0,3,0,4,1,0,0,39,1,9,683
45281,11,4,1670,1,9,1,4,0,0,0,39,0,9,530
45282,5,4,22511,1,3,3,4,1,0,0,39,0,6,430
45283,14,4,2255,0,4,0,4,1,0,0,49,1,12,691
45284,10,4,11808,0,3,0,4,1,0,0,39,0,8,513
45285,28,4,1847,0,10,0,4,1,0,0,41,1,12,814
45286,21,4,9465,0,4,0,4,1,0,0,39,1,12,683
45287,50,6,27550,0,4,5,4,0,115,0,3,1,11,148
45288,58,4,21518,1,11,1,4,1,0,0,15,0,13,562
45289,24,4,15426,2,4,4,2,0,0,0,59,1,13,998
45290,20,4,4946,0,12,0,4,1,0,0,59,1,12,923
45291,30,4,20095,1,4,3,4,0,0,0,49,0,8,964
45292,17,2,27530,0,10,0,4,1,0,0,44,1,12,686
45293,8,4,15205,0,3,3,4,1,0,0,39,0,8,478
45294,35,4,9675,3,1,1,4,0,0,0,39,0,8,878
45295,10,7,15541,1,11,3,4,1,27,0,39,0,8,513
45296,18,4,15912,1,5,1,3,1,0,0,39,0,8,638
45297,27,2,26097,0,8,2,4,0,0,0,34,0,7,689
45298,10,2,8918,0,4,0,4,1,0,0,78,1,8,902
45299,25,4,10785,1,13,1,4,1,0,0,32,0,9,634
45300,9,4,15123,1,8,3,4,0,0,0,37,0,4,471
45301,6,4,16997,1,10,1,4,1,0,0,39,0,8,445
45302,11,4,199,1,10,1,0,0,0,0,39,0,8,530
45303,21,6,15647,0,3,0,4,1,0,0,49,0,8,818
45304,11,4,9025,1,3,3,4,1,0,0,49,0,9,638
45305,12,4,18942,1,1,2,4,0,0,0,39,0,8,545
45306,39,6,16794,0,4,2,4,1,56,0,49,0,4,1091
45307,6,0,15311,1,0,1,1,1,0,0,34,0,12,399
45308,13,4,2369,1,4,3,2,0,0,0,39,0,9,562
45309,31,4,14088,0,6,0,4,1,0,0,39,0,9,823
45310,28,6,9049,0,4,0,1,1,0,0,70,0,9,1185
45311,21,4,22758,0,4,0,4,1,0,0,59,1,13,943
45312,7,4,7779,1,6,2,4,1,0,0,39,0,8,459
45313,30,7,18413,0,10,0,4,1,0,0,39,1,15,808
45314,5,4,12516,1,8,1,4,0,0,0,47,0,8,501
45315,12,4,26054,1,10,2,4,0,0,0,39,0,9,545
45316,28,4,14540,2,3,1,4,1,0,0,39,0,11,782
45317,7,4,24247,1,3,3,4,1,0,0,39,0,8,459
45318,23,4,2413,0,7,0,4,1,0,0,39,0,8,709
45319,11,2,10628,0,3,0,2,1,0,0,39,1,4,530
45320,29,1,1621,2,10,4,4,0,0,0,49,1,12,948
45321,17,0,18965,0,0,5,4,0,0,0,3,0,9,65
45322,15,4,21040,0,7,0,4,1,0,0,39,0,9,595
45323,3,4,5576,1,12,1,4,1,0,0,39,0,8,396
45324,6,4,24531,1,8,4,4,1,0,0,34,0,9,399
45325,29,4,14982,0,8,0,4,1,0,0,39,0,8,796
45326,4,4,18897,1,12,3,4,0,0,0,34,0,8,370
45327,42,4,3704,0,4,0,1,1,0,0,39,1,13,967
45328,14,4,12257,0,10,0,4,1,0,0,49,0,9,691
45329,31,4,18454,2,4,1,4,0,0,0,39,0,9,823
45330,17,4,4841,0,14,0,4,1,0,0,39,0,3,623
45331,2,4,23540,1,8,3,4,1,0,0,24,0,9,255
45332,3,4,7563,1,12,3,4,1,0,0,34,0,9,354
45333,12,4,7764,1,10,3,4,1,0,0,49,0,12,657
45334,37,4,7569,0,3,0,4,1,0,0,39,1,9,902
45335,19,4,3399,0,3,0,4,1,0,0,51,0,8,806
45336,26,4,25904,1,12,1,4,1,0,0,49,1,12,900
45337,29,1,862,0,13,0,4,1,52,0,39,1,12,796
45338,16,4,3593,0,10,0,4,1,0,0,44,1,13,672
45339,16,4,7054,2,8,4,4,0,0,0,44,0,5,672
45340,19,4,14634,0,14,0,4,1,0,0,39,0,9,654
45341,20,4,14869,0,6,0,4,1,81,0,39,1,8,669
45342,20,0,24724,0,0,0,4,1,0,0,53,1,10,848
45343,47,0,2763,0,0,0,4,1,0,0,23,0,7,687
45344,28,6,11485,0,3,0,4,1,0,0,59,0,8,1066
45345,8,4,23345,1,1,1,4,0,0,0,39,0,12,478
45346,11,4,864,0,7,0,4,1,0,0,39,0,10,530
45347,9,4,16024,1,1,3,4,0,34,0,39,0,8,495
45348,6,4,18207,1,9,3,4,1,0,0,39,0,8,445
45349,7,4,6520,1,4,1,4,0,0,0,39,0,8,459
45350,41,6,21817,2,10,1,4,0,0,0,39,0,9,954
45351,19,4,4870,2,13,4,4,0,0,0,39,0,10,654
45352,29,4,14890,0,12,0,4,1,0,0,49,0,9,948
45353,6,0,18217,1,0,1,4,0,0,0,39,0,3,445
45354,15,4,7674,0,12,0,4,1,70,0,49,0,9,709
45355,9,4,3011,1,8,4,2,1,0,0,39,0,8,495
45356,35,4,23522,1,6,1,4,0,0,0,39,0,2,878
45357,2,4,16386,1,8,1,4,0,0,0,44,0,8,420
45358,16,4,28440,0,10,0,4,1,0,0,59,1,12,843
45359,43,4,26482,0,3,0,4,1,0,0,39,0,8,979
45360,22,4,11209,2,4,1,4,1,0,0,37,0,9,670
45361,28,4,4869,2,4,1,4,1,0,0,44,0,12,859
45362,20,2,4751,1,1,4,2,0,0,0,39,0,9,669
45363,12,4,8848,1,13,3,4,1,0,0,39,0,11,545
45364,36,4,14830,0,3,0,4,1,0,0,65,0,9,1231
45365,29,7,5821,0,4,0,4,1,0,40,39,0,9,796
45366,3,4,24142,1,14,3,4,1,0,0,39,0,9,396
45367,22,4,23466,1,10,3,4,0,0,0,39,0,13,695
45368,31,4,21006,0,10,5,4,0,95,0,39,1,9,823
45369,21,4,11249,0,3,0,2,1,70,0,47,0,8,790
45370,19,4,20936,0,3,0,4,1,0,0,44,0,8,715
45371,36,4,20964,2,7,4,2,0,0,0,55,0,3,1129
45372,12,4,18255,1,3,1,4,1,0,54,34,0,8,484
45373,47,4,3345,0,1,0,4,1,40,0,49,0,3,1178
45374,17,4,28260,0,4,0,4,1,0,0,49,1,9,745
45375,19,0,19164,0,0,0,4,1,0,0,39,0,8,654
45376,24,2,27086,2,10,4,4,0,0,0,39,0,12,722
45377,17,4,21644,2,4,4,4,0,0,0,37,0,8,600
45378,51,0,9249,0,0,0,4,1,0,0,1,0,4,65
45379,20,4,23534,0,10,0,3,1,0,0,49,1,12,800
45380,5,4,23907,0,13,0,4,1,0,0,39,0,9,430
45381,26,4,8823,0,3,0,4,1,0,0,39,0,7,753
45382,2,0,9176,1,0,2,4,0,0,0,29,0,9,298
45383,19,4,6034,1,4,1,4,1,0,0,39,0,9,654
45384,30,4,14704,0,12,0,4,1,0,0,54,1,8,1034
45385,8,4,19336,1,8,2,1,0,0,0,39,0,10,478
45386,16,4,20562,2,7,1,4,1,0,0,39,0,9,610
45387,10,4,4755,1,7,2,4,0,0,0,39,0,9,513
45388,16,4,18078,1,13,1,4,1,0,0,69,0,9,952
45389,7,4,17954,0,14,3,4,0,0,0,39,0,8,459
45390,30,2,13538,2,10,1,4,0,0,0,39,0,9,808
45391,31,5,27971,0,4,0,4,1,0,0,39,0,5,823
45392,11,4,18299,0,12,0,4,1,0,0,49,0,8,638
45393,16,2,15902,0,10,0,4,1,0,0,39,1,12,610
45394,27,4,25507,0,7,0,4,1,0,55,39,1,12,766
45395,16,2,15252,1,11,1,4,1,0,0,55,0,10,798
45396,9,4,15022,1,1,1,4,0,0,0,24,0,9,334
45397,5,4,11410,1,4,3,4,1,0,0,39,0,10,430
45398,17,4,23291,0,4,0,4,1,0,0,54,1,9,805
45399,14,5,24065,1,4,3,4,1,0,0,44,0,9,637
45400,56,0,16737,3,0,1,4,0,0,0,14,0,8,519
45401,21,2,21544,0,4,0,4,1,0,0,39,0,10,683
45402,34,6,1715,0,10,5,4,0,0,0,39,1,9,863
45403,19,4,1204,0,4,0,4,1,0,0,39,0,9,654
45404,12,4,15457,0,11,0,4,1,98,0,53,1,9,697
45405,47,6,5432,0,12,0,4,1,0,0,14,1,8,459
45406,7,4,9528,1,7,3,4,1,0,0,54,0,9,610
45407,4,7,17163,1,4,3,4,0,0,0,19,0,9,228
45408,11,4,10762,0,3,0,4,1,0,0,59,1,9,738
45409,1,0,6481,1,0,3,4,1,0,0,24,0,6,244
45410,24,5,6371,0,3,0,4,1,0,0,49,0,8,867
45411,0,4,342,1,8,3,4,1,0,0,15,0,4,150
45412,41,4,24744,0,10,0,4,1,0,0,49,1,15,1112
45413,33,6,25225,0,12,0,4,1,0,0,7,0,12,217
45414,13,4,26050,1,6,1,0,1,0,0,39,0,6,562
45415,30,4,22851,0,3,0,4,1,0,0,39,0,8,808
45416,7,4,9386,1,12,3,4,1,0,0,19,0,9,258
45417,33,1,25589,0,4,0,2,1,0,0,39,0,9,849
45418,12,4,16753,1,10,1,4,1,0,0,54,0,13,705
45419,14,6,3653,0,10,0,4,1,0,0,39,1,15,579
45420,23,6,881,0,5,0,4,1,0,0,69,1,8,1091
45421,14,4,461,1,12,1,4,0,0,0,59,0,9,803
45422,36,4,25761,0,7,0,2,1,0,0,39,0,4,890
45423,16,4,4263,1,1,1,4,0,0,0,39,0,8,610
45424,26,4,15273,0,8,0,4,1,0,0,39,0,12,753
45425,39,4,6020,0,4,5,4,0,98,0,49,1,9,1091
45426,21,4,20005,0,4,5,4,0,0,0,49,1,12,818
45427,1,4,10864,1,12,3,4,0,0,0,29,0,6,285
45428,33,4,4494,0,4,0,4,1,0,0,39,1,8,849
45429,61,4,8731,3,12,4,4,0,32,0,11,0,8,452
45430,10,4,5379,0,3,0,4,1,0,0,39,0,6,513
45431,2,4,28276,1,12,3,4,0,0,0,24,0,9,255
45432,7,7,18351,1,13,1,4,0,0,0,39,0,12,459
45433,3,4,23391,1,12,3,4,1,0,28,14,0,9,167
45434,8,4,20386,1,10,3,4,1,0,0,34,0,13,428
45435,17,4,5201,2,12,1,4,0,0,0,49,1,12,745
45436,13,5,27678,0,12,0,4,1,0,0,34,0,10,498
45437,20,1,9238,2,10,1,4,0,0,0,39,0,13,669
45438,21,4,17477,0,7,0,4,1,0,0,47,1,8,790
45439,50,8,8868,0,1,0,1,1,0,0,11,0,8,398
45440,18,4,19002,0,14,0,4,1,0,0,29,0,8,498
45441,58,6,1103,0,5,0,4,1,0,0,29,0,8,931
45442,30,4,3239,0,4,5,4,0,0,0,49,0,9,964
45443,6,4,21060,0,6,0,4,1,0,0,39,0,5,445
45444,34,1,5109,2,1,1,4,0,0,0,7,0,8,222
45445,25,2,28513,2,8,1,2,1,0,0,39,0,8,738
45446,15,4,5181,0,13,5,4,0,0,0,31,1,9,487
45447,37,4,25485,2,12,4,4,0,0,0,34,0,8,814
45448,3,4,15608,1,6,3,4,0,0,0,39,0,9,396
45449,22,4,22557,0,3,0,4,1,0,0,39,1,8,695
45450,24,4,5091,0,3,0,4,1,98,0,37,1,8,694
45451,18,4,3933,1,7,1,4,0,0,0,39,0,8,638
45452,28,2,12132,0,3,0,4,1,0,0,34,1,12,699
45453,10,4,10494,1,12,1,4,0,0,0,39,0,12,513
45454,44,6,16159,0,12,0,4,1,0,0,29,1,3,793
45455,24,4,13780,1,12,1,4,1,0,0,49,0,8,867
45456,5,4,1838,1,13,3,4,1,0,0,39,0,9,430
45457,38,4,13044,0,3,0,2,1,112,0,39,1,9,915
45458,49,0,8186,0,0,0,4,1,0,0,5,0,12,215
45459,8,4,14008,0,3,0,4,1,0,0,39,0,9,478
45460,3,4,23139,1,8,3,4,0,0,0,34,0,9,354
45461,3,4,20216,1,7,2,2,0,0,0,34,0,9,354
45462,50,5,6279,0,4,0,4,1,0,0,15,0,12,509
45463,27,4,22831,0,12,0,4,1,0,0,59,1,9,1049
45464,25,4,1293,0,12,0,4,1,0,0,59,1,8,1014
45465,12,2,17258,1,1,1,3,1,0,0,39,0,9,545
45466,31,4,16336,1,3,4,4,0,0,0,37,1,9,790
45467,8,4,27018,1,1,2,2,0,0,0,39,0,8,478
45468,14,4,13550,2,8,4,4,0,0,0,95,1,8,1149
45469,31,4,7402,1,12,4,4,0,0,86,69,1,12,1210
45470,23,4,2375,2,10,1,4,1,0,0,19,0,13,396
45471,9,4,13311,0,12,0,4,1,0,0,39,0,9,495
45472,11,4,2600,0,8,3,4,0,0,0,34,0,8,467
45473,35,4,11822,0,3,0,4,1,0,0,39,1,9,878
45474,24,6,23277,0,10,0,4,1,0,0,39,0,8,722
45475,22,6,2340,0,5,5,4,0,0,0,49,0,12,833
45476,31,4,10698,1,1,1,2,0,0,0,15,0,8,384
45477,2,4,16774,1,12,1,4,0,0,0,29,0,8,298
45478,10,4,1164,0,7,0,4,1,0,32,39,0,9,513
45479,42,4,24488,0,12,0,4,1,0,40,49,0,10,1124
45480,2,4,22019,1,12,2,4,1,0,0,39,0,9,382
45481,15,4,11111,1,6,3,4,1,0,0,49,0,8,709
45482,22,4,27782,1,6,2,4,1,0,0,39,0,8,695
45483,16,4,23186,0,3,0,4,1,0,0,39,0,8,610
45484,21,4,10150,1,6,1,4,1,0,0,39,0,8,683
45485,10,4,2328,1,5,3,4,1,0,0,44,0,9,568
45486,6,4,24525,1,4,3,4,0,0,0,44,0,8,492
45487,42,0,14485,2,0,1,4,1,0,0,47,0,10,1098
45488,8,2,7714,1,1,1,1,1,0,0,19,0,12,269
45489,20,5,4827,0,12,0,4,1,0,0,67,0,11,1013
45490,14,4,17832,0,14,0,4,1,0,0,64,0,8,855
45491,7,4,19876,1,12,3,4,0,0,0,36,0,11,433
45492,36,2,11651,2,1,4,4,0,0,0,37,0,12,854
45493,9,4,19401,1,6,2,2,1,0,0,39,0,9,495
45494,8,4,21968,0,1,5,4,0,0,0,39,1,9,478
45495,42,4,4697,1,7,1,4,1,0,0,39,0,6,967
45496,22,1,6874,2,1,4,4,0,0,0,39,0,8,695
45497,11,4,13762,1,6,3,4,1,0,0,39,0,9,530
45498,5,4,24122,1,6,1,4,1,0,0,39,0,8,430
45499,3,4,20345,1,3,2,4,1,0,0,39,0,8,396
45500,8,4,8217,1,8,3,4,0,0,0,39,0,9,478
45501,10,4,26360,1,3,4,4,1,0,0,49,0,9,620
45502,3,4,20068,1,12,4,4,1,0,0,39,0,8,396
45503,46,0,11916,3,0,1,2,0,0,0,23,0,9,680
45504,26,6,11205,2,5,4,4,1,0,0,24,0,5,511
45505,22,4,17384,2,1,1,4,0,0,0,39,0,9,695
45506,10,4,14272,1,10,1,4,1,0,0,44,0,12,568
45507,0,4,18518,1,12,3,4,0,0,0,4,0,5,37
45508,23,7,9324,0,10,0,4,1,0,0,70,0,14,1109
45509,33,4,18123,0,3,0,4,1,0,0,47,1,9,979
45510,6,5,16841,1,1,3,4,0,0,0,34,0,12,399
45511,43,4,13540,0,12,0,4,1,95,0,64,1,8,1296
45512,13,4,22349,1,4,1,4,0,0,0,39,0,8,562
45513,7,4,16702,0,6,0,4,1,0,0,49,0,8,562
45514,6,4,740,1,1,3,4,0,0,0,19,0,12,246
45515,7,4,21724,0,10,0,4,1,79,0,29,0,12,362
45516,28,6,22466,0,3,0,4,1,0,0,19,0,12,438
45517,41,5,3494,0,4,0,4,1,95,0,59,1,9,1230
45518,5,4,6546,1,12,2,4,1,0,0,19,0,9,239
45519,24,4,14908,1,6,1,4,1,0,0,39,0,9,722
45520,31,4,27651,0,7,0,4,1,0,0,39,1,3,823
45521,14,4,15478,2,7,2,4,1,0,0,39,0,8,579
45522,16,4,10056,0,10,0,4,1,0,55,49,1,14,726
45523,32,5,24567,0,4,0,4,1,0,0,49,0,12,995
45524,13,4,11111,0,10,0,4,1,98,0,49,1,12,676
45525,21,4,2595,1,3,1,4,1,0,0,39,0,8,683
45526,41,2,760,0,14,0,4,1,0,0,47,0,8,1088
45527,41,4,9369,2,10,1,4,0,0,0,49,0,12,1112
45528,44,6,16879,0,4,0,4,1,0,0,39,0,8,991
45529,41,4,12661,0,12,0,4,1,98,0,39,1,8,954
45530,15,4,17410,0,13,0,4,1,0,0,44,1,10,654
45531,16,6,13478,2,3,1,4,1,0,0,49,0,8,726
45532,11,4,24024,2,4,1,4,0,0,0,49,1,12,638
45533,5,4,4220,1,8,3,4,0,0,0,10,0,9,130
45534,18,4,14622,0,3,0,4,1,0,0,39,1,8,638
45535,42,4,12490,0,12,0,4,1,0,0,54,0,8,1186
45536,28,5,13793,0,4,0,1,1,98,0,39,1,14,782
45537,33,6,18159,0,12,0,2,1,0,0,39,0,8,849
45538,39,5,710,3,4,1,4,0,0,0,39,0,7,928
45539,19,6,10181,1,3,1,4,1,0,0,39,0,8,654
45540,1,0,26847,1,0,3,4,1,0,0,29,0,5,285
45541,11,4,24513,0,12,0,0,1,0,0,59,0,9,738
45542,25,4,20447,0,10,0,2,1,0,0,39,1,10,738
45543,43,4,17388,0,8,0,4,1,0,0,39,0,8,979
45544,24,5,19629,0,12,0,4,1,0,0,88,0,9,1272
45545,25,4,12550,0,13,0,4,1,95,0,44,1,12,814
45546,19,4,9999,0,3,0,4,1,0,0,54,1,8,843
45547,35,2,4203,0,10,0,4,1,0,0,39,1,13,878
45548,25,6,21019,0,14,0,4,1,0,0,39,0,8,738
45549,9,2,3187,0,11,0,4,1,0,0,54,1,9,651
